customer_id,region,edad,genero,tipo_contrato,antiguedad_meses,plan,tiene_internet,velocidad_mbps,tiene_tv,tiene_linea_movil,num_servicios,factura_mensual_clp,metodo_pago,dias_mora_hist,reclamos_12m,llamadas_soporte_6m,nps,descuento_activo,meses_sin_reajuste,ingreso_estimado_clp,cambios_plan_12m,mora_90d
CTL-21969,Valparaíso,21.0,Femenino,Mensual,43,Estándar,1,500.0,1,0,2,28267.0,Débito automático,4,1,1,9.0,No,22.0,325371.0,0,0
CTL-21970,Metropolitana,56.0,No binario,Mensual,30,Estándar,1,200.0,0,1,2,29888.0,Transferencia,13,0,2,3.8,No,22.0,380092.0,1,0
CTL-21971,Metropolitana,34.0,Masculino,Bianual,6,Estándar,1,,0,1,2,29368.0,Efectivo,15,2,2,5.6,No,0.0,,1,0
CTL-21972,Los Lagos,36.0,Femenino,Anual,36,Básico,1,200.0,1,1,3,26508.0,Débito automático,0,1,2,,No,26.0,249883.0,0,0
CTL-21973,Metropolitana,26.0,Femenino,Mensual,24,Básico,1,200.0,1,1,3,31709.0,Débito automático,17,2,1,7.2,No,14.0,903631.0,0,0
CTL-21974,Biobío,47.0,Masculino,Anual,37,Estándar,1,100.0,0,0,1,30518.0,Transferencia,6,3,3,5.0,No,20.0,200000.0,1,0
CTL-21975,Metropolitana,76.0,Femenino,Anual,22,Premium,1,100.0,1,0,2,49710.0,Efectivo,12,1,1,3.1,Sí,20.0,677507.0,0,1
CTL-21976,Antofagasta,52.0,Femenino,Mensual,88,Básico,1,50.0,1,1,3,29972.0,Transferencia,7,-,5,6.1,No,15.0,916183.0,1,0
CTL-21977,Metropolitana,29.0,Femenino,Mensual,28,Estándar,1,100.0,0,1,2,31189.0,Transferencia,1,0,1,8.0,No,28.0,,0,0
CTL-21978,Valparaíso,57.0,Femenino,Mensual,24,Premium,1,200.0,0,1,2,48972.0,Débito automático,15,1,3,10.0,Sí,20.0,274242.0,1,0
CTL-21979,Los Lagos,37.0,Masculino,Mensual,52,Básico,1,200.0,0,1,2,18496.0,Transferencia,18,2,2,5.2,Sí,18.0,,1,0
CTL-21980,Los Lagos,61.0,Masculino,Mensual,14,Básico,1,200.0,1,1,3,27035.0,Cheque,5,0,3,3.3,Sí,,357376.0,1,0
CTL-21981,Metropolitana,53.0,Femenino,Mensual,11,Básico,1,500.0,1,1,3,22625.0,WebPay,20,1,1,5.6,No,27.0,669843.0,0,0
CTL-21982,O'Higgins,18.0,Masculino,Mensual,20,Básico,1,200.0,0,0,1,15070.0,Cheque,12,1,0,,Sí,13.0,427386.0,0,1
CTL-21983,Valparaíso,27.0,Masculino,Mensual,25,Estándar,1,50.0,0,1,2,29108.0,Efectivo,8,1,3,7.7,No,4.0,328786.0,0,0
CTL-21984,Biobío,55.0,Femenino,Mensual,7,Básico,1,,0,0,1,18130.0,WebPay,6,2,3,6.7,Sí,31.0,363388.0,0,0
CTL-21985,Metropolitana,44.0,Femenino,Mensual,33,Básico,1,50.0,1,0,2,22228.0,Débito automático,11,2,0,5.2,No,30.0,639294.0,0,1
CTL-21986,Metropolitana,27.0,Femenino,Anual,46,Estándar,1,500.0,0,1,2,26734.0,Transferencia,8,1,6,,No,11.0,,1,0
CTL-21987,Araucanía,33.0,Masculino,Bianual,25,Premium,1,200.0,0,0,1,48643.0,Transferencia,2,5,1,6.5,Sí,14.0,288540.0,0,0
CTL-21988,Biobío,18.0,Masculino,Mensual,21,Premium,1,500.0,0,1,2,50269.0,WebPay,14,1,3,8.5,Sí,28.0,,1,0
CTL-21989,Valparaíso,40.0,Femenino,Mensual,10,Premium,1,100.0,0,0,1,47103.0,Transferencia,6,4,3,3.8,No,32.0,344810.0,2,1
CTL-21990,Araucanía,72.0,Femenino,Anual,68,Premium,1,200.0,1,0,2,43774.0,Transferencia,4,1,3,10.0,Sí,16.0,1045746.0,0,0
CTL-21991,O'Higgins,53.0,Femenino,Bianual,40,Básico,1,200.0,0,1,2,24212.0,Débito automático,30,1,5,10.0,No,29.0,200000.0,1,0
CTL-21992,Metropolitana,72.0,Prefiero no decir,Mensual,19,Básico,1,500.0,1,1,3,28655.0,Débito automático,11,0,2,9.3,No,26.0,395251.0,0,0
CTL-21993,Maule,54.0,Femenino,Mensual,31,Básico,1,200.0,1,0,2,17231.0,Débito automático,20,-,1,7.1,No,1.0,456535.0,1,0
CTL-21994,Metropolitana,56.0,Femenino,Mensual,12,Básico,1,500.0,0,1,2,19469.0,Débito automático,9,2,3,4.1,No,9.0,531413.0,0,0
CTL-21995,O'Higgins,69.0,Masculino,Anual,2,Básico,0,,0,0,1,16919.0,Débito automático,0,3,4,4.4,No,35.0,315437.0,0,0
CTL-21996,Maule,47.0,Femenino,Bianual,7,Estándar,1,1000.0,0,0,1,22766.0,Débito automático,2,0,4,5.9,No,16.0,366188.0,0,0
CTL-21997,Antofagasta,39.0,Femenino,Anual,3,Estándar,1,50.0,1,0,2,36831.0,Transferencia,5,1,0,5.6,Sí,19.0,738277.0,1,0
CTL-21998,Metropolitana,56.0,Masculino,Anual,20,Básico,1,200.0,1,1,3,30608.0,WebPay,3,1,2,6.3,No,32.0,749848.0,0,0
CTL-21999,Metropolitana,62.0,Femenino,Anual,28,Estándar,1,,1,1,3,32059.0,Transferencia,0,1,3,6.1,No,2.0,377307.0,1,0
CTL-22000,Metropolitana,35.0,Masculino,Mensual,14,Básico,1,500.0,1,0,2,28182.0,Débito automático,3,1,3,7.8,No,31.0,851305.0,0,0
CTL-22001,Metropolitana,31.0,Femenino,Anual,22,Estándar,1,,1,1,3,39337.0,Transferencia,22,1,2,5.8,Sí,,,0,0
CTL-22002,Metropolitana,43.0,Masculino,Mensual,3,Básico,1,100.0,0,1,2,18781.0,Efectivo,3,1,2,,No,12.0,632804.0,0,1
CTL-22003,Coquimbo,53.0,Femenino,Mensual,42,Premium,1,1000.0,1,1,3,58808.0,WebPay,6,1,2,4.0,No,,759901.0,1,1
CTL-22004,Metropolitana,53.0,Femenino,Mensual,1,Premium,1,200.0,1,1,3,56383.0,Débito automático,28,0,2,7.8,No,29.0,440951.0,0,0
CTL-22005,Metropolitana,22.0,Masculino,Anual,29,Básico,1,,0,1,2,22222.0,Débito automático,3,1,3,1.0,Sí,7.0,303152.0,0,0
CTL-22006,O'Higgins,68.0,Femenino,Anual,16,Premium,1,200.0,1,0,2,41144.0,Transferencia,2,1,1,4.9,No,35.0,1142883.0,2,0
CTL-22007,Valparaíso,33.0,Masculino,Anual,6,Estándar,1,100.0,0,0,1,25944.0,WebPay,4,2,2,6.2,Sí,35.0,429720.0,0,0
CTL-22008,O'Higgins,38.0,Femenino,Mensual,21,Estándar,0,,0,1,1,28696.0,Débito automático,19,2,0,7.8,No,12.0,621702.0,1,0
CTL-22009,Metropolitana,29.0,Femenino,Mensual,43,Estándar,1,50.0,0,0,1,24397.0,Débito automático,7,2,2,6.7,No,12.0,872776.0,1,0
CTL-22010,Biobío,79.0,No binario,Mensual,15,Estándar,1,500.0,1,1,3,38585.0,Débito automático,3,2,1,2.5,Sí,9.0,227598.0,0,0
CTL-22011,Metropolitana,45.0,Femenino,Mensual,13,Básico,1,100.0,1,0,2,20915.0,Débito automático,12,1,1,10.0,Sí,6.0,363712.0,3,0
CTL-22012,Metropolitana,30.0,Femenino,Mensual,5,Básico,1,200.0,1,1,3,22135.0,Transferencia,6,3,2,,No,14.0,737850.0,0,0
CTL-22013,Coquimbo,54.0,Masculino,Mensual,26,Estándar,1,50.0,1,0,2,32128.0,Débito automático,5,1,4,9.2,No,15.0,554835.0,2,1
CTL-22014,Metropolitana,52.0,Masculino,Anual,50,Estándar,1,100.0,0,1,2,32091.0,WebPay,6,1,1,5.9,No,,202929.0,0,0
CTL-22015,Biobío,39.0,Femenino,Anual,24,Estándar,1,1000.0,1,0,2,33924.0,WebPay,41,4,2,7.3,Sí,33.0,645696.0,1,0
CTL-22016,Valparaíso,53.0,Femenino,Mensual,6,Premium,1,200.0,1,1,3,56562.0,Débito automático,7,3,1,4.6,Sí,2.0,523646.0,0,0
CTL-22017,Valparaíso,30.0,Femenino,Anual,31,Básico,1,100.0,1,1,3,25862.0,WebPay,13,0,0,10.0,No,16.0,663162.0,1,0
CTL-22018,Coquimbo,35.0,Masculino,Mensual,1,Premium,1,200.0,0,1,2,47133.0,Débito automático,3,1,1,5.2,Sí,35.0,675881.0,2,0
CTL-22019,Metropolitana,18.0,Masculino,Mensual,51,Premium,0,,1,1,2,41971.0,Transferencia,0,0,3,5.8,No,32.0,634071.0,0,0
CTL-22020,Maule,23.0,Femenino,Bianual,72,Básico,1,100.0,1,0,2,22373.0,Débito automático,10,1,1,9.8,No,32.0,415756.0,0,0
CTL-22021,Antofagasta,67.0,Masculino,Anual,26,Básico,1,200.0,1,1,3,27519.0,Efectivo,2,1,2,5.4,No,,444622.0,0,0
CTL-22022,Biobío,64.0,Femenino,Mensual,60,Estándar,0,,1,1,2,28322.0,WebPay,15,3,2,8.4,Sí,1.0,361459.0,0,0
CTL-22023,Antofagasta,42.0,Femenino,Anual,3,Básico,1,500.0,1,1,3,25530.0,Débito automático,15,3,2,3.8,No,0.0,236219.0,0,0
CTL-22024,Metropolitana,65.0,Femenino,Anual,8,Estándar,1,,0,1,2,31383.0,WebPay,9,2,2,7.8,Sí,4.0,1439941.0,0,0
CTL-22025,Valparaíso,39.0,Masculino,Mensual,11,Básico,1,500.0,0,0,1,15864.0,Débito automático,1,1,3,4.7,Sí,16.0,513784.0,0,0
CTL-22026,Metropolitana,38.0,No binario,Anual,42,Estándar,1,200.0,1,1,3,35564.0,Débito automático,3,2,0,5.3,No,18.0,1029401.0,0,0
CTL-22027,Araucanía,42.0,Masculino,Mensual,19,Básico,1,100.0,1,1,3,23311.0,Débito automático,1,0,2,7.1,No,27.0,270609.0,0,0
CTL-22028,Atacama,40.0,Masculino,Anual,12,Estándar,1,500.0,1,1,3,35226.0,Débito automático,2,1,3,6.7,No,7.0,409817.0,0,0
CTL-22029,Metropolitana,38.0,Femenino,Anual,5,Estándar,1,100.0,0,1,2,31786.0,Débito automático,1,0,desconocido,,No,19.0,581628.0,1,0
CTL-22030,Maule,58.0,Masculino,Bianual,47,Premium,1,100.0,1,0,2,46314.0,Débito automático,4,1,1,4.2,No,22.0,439988.0,2,0
CTL-22031,Metropolitana,44.0,Masculino,Mensual,1,Estándar,1,50.0,1,0,2,31883.0,Débito automático,10,1,1,5.9,No,,297842.0,0,0
CTL-22032,Biobío,51.0,,Mensual,12,Básico,1,1000.0,1,1,3,28597.0,Cheque,6,4,3,5.4,Sí,25.0,795206.0,0,0
CTL-22033,Valparaíso,56.0,Femenino,Bianual,8,Básico,1,500.0,1,0,2,21506.0,Efectivo,0,1,3,6.7,No,31.0,410078.0,0,0
CTL-22034,Atacama,47.0,Femenino,Mensual,4,Estándar,1,50.0,0,1,2,29417.0,WebPay,1,2,1,5.5,Sí,32.0,857568.0,0,0
CTL-22035,Maule,28.0,Femenino,Anual,6,Estándar,1,100.0,0,0,1,27363.0,Débito automático,39,1,-,8.0,Sí,8.0,367058.0,0,0
CTL-22036,Valparaíso,23.0,Femenino,Mensual,20,Estándar,0,,1,1,2,34989.0,Débito automático,8,0,3,9.1,No,12.0,285783.0,1,1
CTL-22037,Metropolitana,44.0,Masculino,Mensual,16,Estándar,1,50.0,1,0,2,27083.0,Débito automático,4,2,3,7.5,No,28.0,513012.0,0,0
CTL-22038,Metropolitana,39.0,Masculino,Mensual,21,Premium,1,500.0,1,0,2,49788.0,WebPay,25,3,1,5.7,No,6.0,381780.0,0,0
CTL-22039,Metropolitana,43.0,Masculino,Anual,37,Básico,1,500.0,1,0,2,23503.0,Débito automático,5,1,2,4.9,No,18.0,750211.0,0,0
CTL-22040,Metropolitana,41.0,Femenino,Mensual,63,Premium,1,1000.0,1,0,2,51268.0,WebPay,13,2,3,9.1,No,14.0,303310.0,0,0
CTL-22041,Los Lagos,78.0,Masculino,Mensual,4,Estándar,1,100.0,0,0,1,28847.0,Transferencia,4,3,0,9.2,No,7.0,1203645.0,2,0
CTL-22042,Biobío,23.0,Prefiero no decir,Mensual,3,Premium,1,200.0,1,0,2,42140.0,Débito automático,17,0,0,6.8,Sí,31.0,341176.0,0,0
CTL-22043,Biobío,18.0,Masculino,Mensual,11,Premium,1,50.0,1,0,2,50489.0,Transferencia,7,3,1,,No,33.0,1415113.0,3,0
CTL-22044,Metropolitana,46.0,Femenino,Mensual,23,Básico,1,100.0,0,0,1,17892.0,Débito automático,11,3,4,4.5,Sí,21.0,1018363.0,0,0
CTL-22045,Los Lagos,36.0,No binario,Mensual,3,Estándar,1,500.0,1,0,2,32651.0,Débito automático,11,2,1,6.1,No,23.0,,0,0
CTL-22046,Araucanía,46.0,Masculino,Mensual,36,Básico,1,50.0,1,1,3,26218.0,Débito automático,7,2,2,8.3,No,0.0,403893.0,0,1
CTL-22047,Metropolitana,50.0,Femenino,Mensual,23,Básico,1,100.0,1,0,2,20012.0,Efectivo,1,0,3,3.9,Sí,,243091.0,0,0
CTL-22048,Araucanía,59.0,Masculino,Anual,39,Básico,1,100.0,0,0,1,16913.0,Transferencia,3,0,0,3.6,No,26.0,551420.0,0,0
CTL-22049,Biobío,20.0,,Mensual,13,Premium,1,200.0,1,0,2,53602.0,Transferencia,0,0,3,5.7,No,29.0,365878.0,1,1
CTL-22050,Metropolitana,34.0,Masculino,Mensual,15,Básico,1,100.0,1,1,3,31040.0,WebPay,0,0,1,6.2,Sí,30.0,411412.0,1,0
CTL-22051,Valparaíso,48.0,,Mensual,47,Básico,1,50.0,1,1,3,25914.0,Transferencia,8,1,3,7.0,Sí,20.0,276408.0,0,1
CTL-22052,Biobío,52.0,Masculino,Mensual,9,Estándar,1,200.0,1,0,2,37017.0,Transferencia,24,2,4,,No,16.0,530036.0,1,1
CTL-22053,Metropolitana,72.0,Masculino,Anual,14,Premium,1,200.0,1,1,3,47930.0,Débito automático,2,3,0,5.8,Sí,7.0,547116.0,1,0
CTL-22054,Antofagasta,55.0,Prefiero no decir,Bianual,1,Estándar,1,200.0,1,1,3,32512.0,Transferencia,10,1,2,5.2,Sí,14.0,,0,0
CTL-22055,Los Lagos,41.0,Masculino,Mensual,23,Básico,1,100.0,0,1,2,17908.0,WebPay,6,0,2,7.0,No,5.0,465496.0,0,0
CTL-22056,Maule,29.0,Masculino,Anual,54,Estándar,1,50.0,0,1,2,31344.0,WebPay,6,1,1,1.9,No,35.0,378852.0,0,0
CTL-22057,Valparaíso,34.0,Prefiero no decir,Anual,1,Básico,1,500.0,0,0,1,14809.0,WebPay,14,0,6,7.4,Sí,9.0,291162.0,1,0
CTL-22058,Valparaíso,33.0,Masculino,Anual,27,Premium,1,100.0,1,1,3,56344.0,Transferencia,6,4,1,7.5,No,21.0,744542.0,2,0
CTL-22059,Maule,51.0,Masculino,Bianual,53,Premium,1,100.0,1,1,3,53214.0,WebPay,22,2,3,6.1,No,4.0,371713.0,1,0
CTL-22060,Biobío,45.0,Femenino,Mensual,20,Básico,1,100.0,1,0,2,24483.0,Débito automático,28,4,4,7.9,No,28.0,495857.0,0,1
CTL-22061,Metropolitana,23.0,Masculino,Bianual,11,Estándar,1,50.0,0,1,2,36329.0,Efectivo,10,1,1,9.0,No,0.0,1091222.0,0,0
CTL-22062,Biobío,35.0,Masculino,Bianual,120,Premium,1,200.0,0,0,1,40237.0,Débito automático,0,1,3,8.2,No,32.0,579144.0,0,0
CTL-22063,O'Higgins,54.0,Masculino,Mensual,2,Básico,1,500.0,1,0,2,25307.0,WebPay,9,1,error,4.0,No,27.0,,0,0
CTL-22064,Valparaíso,46.0,Femenino,Mensual,7,Estándar,1,100.0,0,1,2,34150.0,Transferencia,24,0,0,4.4,No,14.0,688602.0,1,0
CTL-22065,Metropolitana,49.0,Masculino,Anual,61,Básico,1,200.0,1,0,2,22470.0,WebPay,19,0,2,7.7,No,29.0,482085.0,0,0
CTL-22066,O'Higgins,47.0,Masculino,Mensual,10,Básico,1,100.0,1,1,3,25625.0,Débito automático,1,1,2,6.4,No,1.0,411230.0,1,0
CTL-22067,Metropolitana,64.0,Masculino,Anual,48,Premium,1,1000.0,1,1,3,42982.0,WebPay,18,2,5,3.8,Sí,34.0,698213.0,0,0
CTL-22068,Metropolitana,45.0,,Mensual,12,Estándar,0,,1,0,1,25947.0,Débito automático,1,0,2,7.0,Sí,31.0,562978.0,0,0
CTL-22069,Metropolitana,36.0,Femenino,Mensual,47,Premium,1,50.0,1,0,2,49393.0,Débito automático,0,1,N/A,3.4,Sí,21.0,288101.0,0,0
CTL-22070,Valparaíso,29.0,,Bianual,33,Estándar,1,50.0,1,0,2,35566.0,WebPay,0,1,0,7.5,No,29.0,360919.0,0,0
CTL-22071,O'Higgins,45.0,Femenino,Bianual,18,Básico,1,100.0,1,1,3,22479.0,Transferencia,26,1,1,5.2,No,17.0,1406192.0,0,1
CTL-22072,Biobío,18.0,Femenino,Mensual,21,Básico,1,200.0,0,1,2,25773.0,Cheque,2,0,4,6.8,Sí,33.0,294511.0,0,0
CTL-22073,Metropolitana,39.0,Masculino,Anual,6,Premium,1,200.0,1,1,3,52765.0,Transferencia,1,0,4,6.6,Sí,34.0,440761.0,0,0
CTL-22074,Los Lagos,39.0,Masculino,Mensual,4,Básico,1,200.0,1,0,2,22207.0,WebPay,2,0,N/A,7.9,No,16.0,231687.0,0,0
CTL-22075,Los Lagos,22.0,Masculino,Anual,36,Básico,1,500.0,0,0,1,14214.0,WebPay,8,1,2,4.4,Sí,10.0,482027.0,2,0
CTL-22076,Los Lagos,,Masculino,Mensual,53,Básico,1,100.0,1,1,3,32992.0,Efectivo,1,1,0,5.9,Sí,23.0,,3,0
CTL-22077,Metropolitana,53.0,Femenino,Anual,36,Básico,1,200.0,1,1,3,25906.0,Transferencia,7,3,4,5.8,No,9.0,913289.0,0,0
CTL-22078,Valparaíso,45.0,Femenino,Mensual,69,Básico,1,100.0,1,1,3,25645.0,WebPay,0,1,2,8.7,Sí,20.0,458171.0,0,0
CTL-22079,Atacama,43.0,Masculino,Bianual,62,Premium,1,200.0,1,0,2,47043.0,WebPay,4,2,3,7.6,Sí,17.0,393054.0,1,0
CTL-22080,O'Higgins,46.0,Femenino,Anual,43,Básico,1,500.0,1,0,2,24860.0,Débito automático,11,3,0,9.4,Sí,12.0,264923.0,0,0
CTL-22081,Metropolitana,43.0,Prefiero no decir,Mensual,64,Premium,1,1000.0,1,0,2,47553.0,Débito automático,2,1,2,3.3,Sí,4.0,562746.0,0,0
CTL-22082,Metropolitana,59.0,Masculino,Anual,6,Básico,1,200.0,1,0,2,21058.0,Débito automático,3,2,3,7.4,Sí,5.0,485695.0,1,0
CTL-22083,Valparaíso,43.0,Femenino,Bianual,37,Estándar,1,1000.0,0,0,1,27209.0,Transferencia,0,0,1,6.8,No,35.0,844726.0,0,0
CTL-22084,Coquimbo,21.0,Femenino,Mensual,40,Estándar,1,200.0,0,0,1,23774.0,Transferencia,9,2,2,,No,24.0,1051126.0,0,0
CTL-22085,Biobío,64.0,Masculino,Mensual,5,Estándar,1,1000.0,1,0,2,28725.0,WebPay,3,1,1,6.8,No,,,0,1
CTL-22086,Biobío,47.0,Femenino,Bianual,68,Estándar,1,500.0,1,0,2,36941.0,Transferencia,1,0,4,6.4,Sí,1.0,420827.0,0,0
CTL-22087,Metropolitana,33.0,Prefiero no decir,Anual,1,Estándar,1,50.0,0,1,2,34739.0,Transferencia,0,1,2,5.8,No,4.0,1688937.0,0,0
CTL-22088,Maule,24.0,Masculino,Bianual,16,Premium,1,100.0,1,0,2,45325.0,WebPay,7,4,1,6.9,No,20.0,828500.0,1,0
CTL-22089,Los Lagos,47.0,Femenino,Mensual,1,Básico,0,,0,0,1,20415.0,Débito automático,5,0,2,,No,25.0,332219.0,1,0
CTL-22090,Valparaíso,40.0,,Bianual,21,Estándar,1,50.0,1,0,2,31676.0,Débito automático,9,1,2,5.4,Sí,35.0,213490.0,0,0
CTL-22091,O'Higgins,64.0,Masculino,Anual,15,Estándar,1,100.0,0,1,2,34294.0,Débito automático,5,1,1,7.2,No,30.0,485344.0,2,0
CTL-22092,Antofagasta,37.0,Femenino,Anual,28,Básico,1,50.0,1,0,2,19776.0,Débito automático,4,0,2,7.4,No,31.0,495960.0,2,0
CTL-22093,Metropolitana,30.0,Masculino,Anual,41,Estándar,1,50.0,0,1,2,37122.0,Débito automático,17,0,2,6.4,No,31.0,995962.0,1,0
CTL-22094,Biobío,54.0,Femenino,Mensual,41,Estándar,1,100.0,1,1,3,42710.0,Débito automático,6,2,0,,No,,451981.0,1,0
CTL-22095,Metropolitana,54.0,Masculino,Mensual,36,Estándar,1,100.0,1,1,3,37655.0,Cheque,12,2,4,4.0,No,30.0,774829.0,3,0
CTL-22096,O'Higgins,44.0,Femenino,Mensual,4,Básico,0,,1,0,1,18706.0,WebPay,16,2,3,8.1,Sí,16.0,641036.0,2,0
CTL-22097,Biobío,51.0,Femenino,Mensual,16,Estándar,1,500.0,1,1,3,37962.0,WebPay,5,1,4,5.4,No,3.0,791373.0,0,0
CTL-22098,Maule,41.0,Masculino,Anual,48,Premium,1,1000.0,0,1,2,52124.0,WebPay,3,2,0,6.0,No,17.0,738906.0,0,0
CTL-22099,O'Higgins,45.0,Masculino,Anual,30,Estándar,0,,1,0,1,28792.0,Cheque,1,1,1,4.9,No,1.0,824846.0,0,0
CTL-22100,Valparaíso,58.0,Masculino,Mensual,32,Estándar,0,,1,0,1,26796.0,Transferencia,2,2,1,8.9,Sí,4.0,289390.0,0,0
CTL-22101,Coquimbo,50.0,Masculino,Anual,8,Premium,0,,1,0,1,44862.0,WebPay,1,0,3,5.8,No,14.0,552386.0,0,0
CTL-22102,Biobío,39.0,Femenino,Mensual,12,Premium,1,50.0,0,1,2,44795.0,Efectivo,11,0,2,7.9,No,24.0,895166.0,0,0
CTL-22103,Metropolitana,60.0,Masculino,Mensual,88,Premium,1,100.0,0,1,2,46389.0,Transferencia,3,0,6,6.1,No,34.0,205618.0,0,0
CTL-22104,Araucanía,18.0,Femenino,Mensual,53,Básico,1,200.0,1,0,2,21477.0,Transferencia,17,2,1,7.4,No,8.0,520935.0,1,0
CTL-22105,O'Higgins,70.0,Masculino,Anual,6,Estándar,1,100.0,1,0,2,28905.0,Débito automático,9,0,1,7.8,No,4.0,1217973.0,0,0
CTL-22106,Valparaíso,18.0,Femenino,Anual,23,Básico,1,100.0,1,1,3,27711.0,Transferencia,desconocido,2,2,5.5,No,7.0,607157.0,2,0
CTL-22107,Los Lagos,33.0,Femenino,Mensual,19,Estándar,0,,0,1,1,28547.0,Transferencia,2,0,2,5.4,No,13.0,643477.0,0,0
CTL-22108,Coquimbo,41.0,Masculino,Bianual,17,Estándar,1,50.0,1,0,2,37876.0,Débito automático,0,0,0,5.4,No,16.0,444086.0,0,0
CTL-22109,Metropolitana,39.0,Femenino,Mensual,18,Estándar,1,100.0,1,0,2,32524.0,Transferencia,8,1,8,5.9,No,15.0,589499.0,0,0
CTL-22110,Atacama,56.0,Masculino,Bianual,29,Estándar,1,500.0,1,1,3,40009.0,Débito automático,0,2,3,5.5,No,34.0,318769.0,0,0
CTL-22111,Metropolitana,27.0,Femenino,Bianual,96,Premium,1,200.0,1,0,2,50614.0,WebPay,3,0,2,6.5,No,10.0,,1,0
CTL-22112,Metropolitana,45.0,Femenino,Anual,59,Estándar,1,100.0,0,0,1,31423.0,Efectivo,26,0,5,9.2,No,24.0,676425.0,0,0
CTL-22113,Metropolitana,33.0,Femenino,Mensual,59,Premium,1,50.0,1,1,3,55501.0,Cheque,6,2,2,5.5,No,6.0,681878.0,0,0
CTL-22114,Coquimbo,46.0,Femenino,Mensual,35,Premium,1,50.0,1,1,3,52073.0,Débito automático,7,5,1,5.3,Sí,31.0,565547.0,2,0
CTL-22115,Maule,41.0,Femenino,Mensual,1,Estándar,1,100.0,0,1,2,35356.0,Transferencia,1,1,2,6.7,Sí,1.0,756744.0,0,0
CTL-22116,Metropolitana,43.0,Femenino,Anual,17,Básico,1,50.0,0,1,2,23643.0,Transferencia,0,3,4,6.6,No,29.0,,0,0
CTL-22117,Valparaíso,34.0,Masculino,Mensual,21,Básico,1,200.0,1,0,2,22774.0,Efectivo,5,2,2,6.8,Sí,26.0,,1,0
CTL-22118,Maule,34.0,Femenino,Mensual,52,Básico,1,500.0,0,1,2,21168.0,Transferencia,9,0,0,9.5,Sí,28.0,552201.0,0,0
CTL-22119,Metropolitana,46.0,Masculino,Mensual,72,Básico,1,50.0,1,0,2,23975.0,Débito automático,9,0,1,6.7,No,9.0,388585.0,2,0
CTL-22120,Coquimbo,55.0,Femenino,Mensual,17,Estándar,0,,1,1,2,30971.0,WebPay,16,0,2,10.0,No,34.0,915005.0,1,0
CTL-22121,O'Higgins,33.0,Femenino,Mensual,11,Básico,1,200.0,0,1,2,17145.0,Débito automático,8,1,2,9.7,No,17.0,686816.0,0,0
CTL-22122,Biobío,29.0,Femenino,Mensual,12,Premium,1,1000.0,1,0,2,45057.0,Débito automático,0,4,3,,No,31.0,729577.0,0,0
CTL-22123,Antofagasta,50.0,Femenino,Anual,25,Premium,0,,1,0,1,45397.0,Efectivo,10,1,3,5.2,Sí,6.0,846583.0,0,0
CTL-22124,Valparaíso,41.0,Femenino,Mensual,10,Estándar,1,200.0,1,1,3,39863.0,Transferencia,28,4,2,6.3,Sí,8.0,527312.0,0,0
CTL-22125,Atacama,53.0,Masculino,Anual,68,Básico,1,200.0,1,0,2,19806.0,WebPay,0,0,1,5.9,No,18.0,523277.0,1,0
CTL-22126,Maule,29.0,Masculino,Anual,16,Básico,1,50.0,1,0,2,23045.0,WebPay,1,3,0,4.8,No,2.0,280942.0,0,0
CTL-22127,Maule,18.0,Femenino,Mensual,120,Básico,1,500.0,1,1,3,28397.0,Transferencia,2,1,1,4.9,No,0.0,506658.0,0,0
CTL-22128,Metropolitana,34.0,Masculino,Mensual,4,Básico,1,200.0,1,0,2,24249.0,Transferencia,12,2,1,7.8,No,27.0,800734.0,2,0
CTL-22129,Coquimbo,31.0,Femenino,Anual,6,Premium,1,200.0,1,1,3,54193.0,Débito automático,5,4,2,4.7,No,3.0,1390973.0,2,1
CTL-22130,Valparaíso,40.0,Masculino,Bianual,21,Estándar,1,200.0,1,0,2,34587.0,Transferencia,9,1,2,7.9,No,11.0,932499.0,0,0
CTL-22131,Metropolitana,33.0,Masculino,Mensual,57,Básico,0,,0,1,1,14962.0,Débito automático,0,2,1,7.9,No,4.0,594509.0,0,0
CTL-22132,Metropolitana,52.0,Femenino,Mensual,13,Básico,1,500.0,1,1,3,25770.0,Débito automático,3,N/A,1,5.8,No,17.0,277656.0,0,0
CTL-22133,Biobío,37.0,Femenino,Anual,51,Estándar,1,500.0,0,1,2,30631.0,WebPay,1,1,3,7.8,No,10.0,629207.0,0,0
CTL-22134,Biobío,,Masculino,Anual,16,Premium,0,,1,1,2,49099.0,Débito automático,13,1,2,7.6,No,28.0,267922.0,0,0
CTL-22135,Araucanía,44.0,Masculino,Bianual,54,Premium,1,100.0,1,1,3,49010.0,Débito automático,1,1,1,7.4,Sí,26.0,999738.0,0,0
CTL-22136,Coquimbo,44.0,Masculino,Mensual,10,Básico,1,50.0,1,0,2,22803.0,WebPay,4,1,5,,No,21.0,513398.0,0,0
CTL-22137,Metropolitana,41.0,Masculino,Mensual,18,Premium,1,100.0,1,0,2,53098.0,Transferencia,0,0,1,6.1,Sí,30.0,330324.0,0,0
CTL-22138,Araucanía,49.0,Masculino,Anual,10,Estándar,1,100.0,0,0,1,28857.0,WebPay,6,0,2,9.7,Sí,30.0,699982.0,0,0
